date,index,sumHC,sumHP,vid,city,state,state_abbr,lat,long
2015-01-01T00:00:00+01:00,616.855152990386,0.6168551529903861,0,METER000219,Garlasco,ITA,9,45.2,8.9167
2015-01-01T00:00:00+01:00,612.9262134046629,0.6129262134046629,0,METER000220,Boich,DEU,7,50.7167,6.5
2015-01-01T00:00:00+01:00,588.7994593797353,0.5887994593797352,0,METER000221,Boquet,BEL,3,50.4833,3.5833
2015-01-01T00:00:00+01:00,613.6600093183689,0.613660009318369,0,METER000222,Zhenbei,CHN,3,25.9022,116.0758
2015-01-01T00:00:00+01:00,624.7745542014032,0.6247745542014033,0,METER000223,Zumholz,CHE,6,46.7546,7.2915
2015-01-01T00:00:00+01:00,617.3320057899659,0.6173320057899659,0,METER000224,Bruntal,CZE,85,49.9896,17.4632
2015-01-01T00:00:00+01:00,603.7829446091534,0.6037829446091535,0,METER000225,Seffern,DEU,8,50.0667,6.5
2015-01-01T00:00:00+01:00,612.3973435669537,0.6123973435669537,0,METER000226,Stockholm,SWE,26,59.3333,18.05
2015-01-01T00:00:00+01:00,579.4609582111772,0.5794609582111772,0,METER000227,B�dames,ESP,39,43.3551,-3.497
2015-01-01T00:00:00+01:00,602.7125215975024,0.6027125215975023,0,METER000228,W�lka Somiank�wska,POL,78,52.5856,21.3143
2015-01-01T00:00:00+01:00,581.0368181834614,0.5810368181834614,0,METER000229,Sasi,FIN,15,61.6235,23.1791
2015-01-01T00:00:00+01:00,616.8736444657067,0.6168736444657067,0,METER000230,Hefa,ISR,4,32.8156,34.9892
2015-01-01T00:00:00+01:00,629.0462504728705,0.6290462504728705,0,METER000231,Valley View,USA,TX,33.486,-97.2053
2015-01-01T00:00:00+01:00,581.8763762123469,0.581876376212347,0,METER000232,El Sauz,MEX,22,20.4667,-100.1
2015-01-01T00:00:00+01:00,575.7529353698831,0.575752935369883,0,METER000233,Maynardville,USA,TN,36.259,-83.8065
2015-01-01T00:00:00+01:00,581.6054566709719,0.5816054566709719,0,METER000234,Oak Grove,USA,LA,32.8692,-91.4369
2015-01-01T00:00:00+01:00,593.4247861854564,0.5934247861854564,0,METER000235,Leeston,NZL,E9,-43.7612,172.2977
2015-01-01T00:00:00+01:00,600.2796923757085,0.6002796923757084,0,METER000236,Juiz De Fora,BRA,15,-21.7517,-43.3528
2015-01-01T00:00:00+01:00,617.0430452813235,0.6170430452813236,0,METER000237,Genkingen,DEU,1,48.4,9.1833
2015-01-01T00:00:00+01:00,586.0655685373864,0.5860655685373864,0,METER000238,Maia,PRT,17,41.2075,-8.583
2015-01-01T00:00:00+01:00,592.3537807125447,0.5923537807125447,0,METER000239,Sawyers Valley,AUS,8,-31.9023,116.2007
2015-01-01T00:00:00+01:00,607.3699163446028,0.6073699163446028,0,METER000240,S�o Bento Do Norte,BRA,22,-5.0639,-36.0536
2015-01-01T00:00:00+01:00,594.2061027698294,0.5942061027698294,0,METER000241,Highbridge,GBR,M3,51.2167,-2.9833
2015-01-01T00:00:00+01:00,611.8388450283569,0.611838845028357,0,METER000242,Ottawa,CAN,ON,45.4167,-75.7
2015-01-01T00:00:00+01:00,607.606198580298,0.6076061985802981,0,METER000243,Drummondville,CAN,QC,45.8893,-72.5055
2015-01-01T00:00:00+01:00,598.3283846341067,0.5983283846341066,0,METER000244,Anagance,CAN,NB,45.8699,-65.2526
2015-01-01T00:00:00+01:00,644.537785140881,0.6445377851408811,0,METER000245,Camera,FRA,A5,42.6528,9.4494
2015-01-01T00:00:00+01:00,576.8076490138326,0.5768076490138326,0,METER000246,Lavaufranche,FRA,B1,46.3167,2.2667
2015-01-01T00:00:00+01:00,615.1877524119526,0.6151877524119526,0,METER000247,P�ryd,SWE,9,56.5667,15.9167
2015-01-01T00:00:00+01:00,614.4885693020966,0.6144885693020966,0,METER000248,Krak�w,POL,77,50.0833,19.9167
2015-01-01T00:00:00+01:00,619.146021520752,0.619146021520752,0,METER000249,Topley,CAN,BC,54.5167,-126.3
2015-01-01T00:00:00+01:00,614.360758684784,0.6143607586847839,0,METER000250,Daland,IRN,17,37.0408,55.05
2015-01-01T00:00:00+01:00,628.0314370570267,0.6280314370570267,0,METER000251,Lund,SWE,27,55.7,13.1833
2015-01-01T00:00:00+01:00,621.3028843485413,0.6213028843485413,0,METER000252,Borgo,ITA,8,43.9333,7.95
2015-01-01T00:00:00+01:00,640.5252084175853,0.6405252084175853,0,METER000253,Castlerichard,IRL,27,52.1311,-7.9828
2015-01-01T00:00:00+01:00,585.3950295333675,0.5853950295333675,0,METER000254,Etobicoke,CAN,ON,43.6505,-79.5517
2015-01-01T00:00:00+01:00,611.8650628728085,0.6118650628728085,0,METER000255,Carteret,USA,NJ,40.5817,-74.2315
2015-01-01T00:00:00+01:00,579.2911954090998,0.5792911954090998,0,METER000256,Glabbeek,BEL,12,50.8667,4.95
2015-01-01T00:00:00+01:00,601.9305592224073,0.6019305592224073,0,METER000257,Neureichenau,DEU,2,48.75,13.75
2015-01-01T00:00:00+01:00,576.5941782117709,0.576594178211771,0,METER000258,Taran,BGR,51,41.55,24.8833
2015-01-01T00:00:00+01:00,572.555561464172,0.572555561464172,0,METER000259,Tanjung Rambutan,MYS,7,4.6706,101.1546
2015-01-01T00:00:00+01:00,575.7854677041154,0.5757854677041154,0,METER000260,Amravati,IND,16,20.9333,77.75
2015-01-01T00:00:00+01:00,623.4471303061058,0.6234471303061058,0,METER000261,Loucna,CZE,81,50.2781,12.5766
2015-01-01T00:00:00+01:00,599.459433163586,0.5994594331635861,0,METER000262,Vila Vi�osa,PRT,8,38.7777,-7.4179
2015-01-01T00:00:00+01:00,628.5933412425218,0.6285933412425218,0,METER000263,,TWN,0,23.8342,120.927
2015-01-01T00:00:00+01:00,608.8407648246454,0.6088407648246453,0,METER000264,Kaunas,LTU,57,54.9,23.9
2015-01-01T00:00:00+01:00,571.3520334696466,0.5713520334696466,0,METER000265,Akron,USA,OH,41.1055,-81.4975
2015-01-01T00:00:00+01:00,622.550761270589,0.622550761270589,0,METER000266,Palanga,LTU,58,55.9175,21.0686
2015-01-01T00:00:00+01:00,597.4354067973009,0.5974354067973009,0,METER000267,Amboy,USA,WA,45.9314,-122.4487
2015-01-01T00:00:00+01:00,591.3795774805137,0.5913795774805137,0,METER000268,Stockton-on-tees,GBR,N3,54.5252,-1.3504
2015-01-01T00:00:00+01:00,587.7245618810575,0.5877245618810575,0,METER000269,Campillo,ESP,51,37.5549,-2.1993
2015-01-01T00:00:00+01:00,612.8109688113211,0.6128109688113211,0,METER000270,Halfmoon,USA,NY,42.8276,-73.7179
2015-01-01T00:00:00+01:00,597.6707845261695,0.5976707845261695,0,METER000271,T�by,SWE,26,59.5,18.05
2015-01-01T00:00:00+01:00,590.4913127811263,0.5904913127811263,0,METER000272,Dieterskirchen,DEU,2,49.4167,12.4167
2015-01-01T00:00:00+01:00,620.4043812648305,0.6204043812648304,0,METER000273,Breinermoor,DEU,6,53.2,7.5
2015-01-01T00:00:00+01:00,597.3615012641699,0.5973615012641699,0,METER000274,Puebla,MEX,21,19.0544,-98.153
2015-01-01T00:00:00+01:00,635.3273778651788,0.6353273778651789,0,METER000275,Kolkata,IND,28,22.5697,88.3697
2015-01-01T00:00:00+01:00,593.0355527689923,0.5930355527689922,0,METER000276,Saint Andrew,GGY,0,49.4439,-2.5789
2015-01-01T00:00:00+01:00,630.9011993719777,0.6309011993719776,0,METER000277,Kj�pstad,NOR,9,67.0667,14.2667
2015-01-01T00:00:00+01:00,575.1260796892624,0.5751260796892624,0,METER000278,Edwards,USA,IL,40.7779,-89.7129
2015-01-01T00:00:00+01:00,632.0934739398868,0.6320934739398869,0,METER000279,H�rouville,FRA,B6,49.1013,2.1324
2015-01-01T00:00:00+01:00,610.1729269168355,0.6101729269168356,0,METER000280,Sains,FRA,A2,48.552,-1.5854
2015-01-01T00:00:00+01:00,593.8500236771118,0.5938500236771118,0,METER000281,Gatineau,CAN,QC,45.4833,-75.65
2015-01-01T00:00:00+01:00,579.4523906935472,0.5794523906935471,0,METER000282,R�ne�,SWE,14,65.8548,22.2913
2015-01-01T00:00:00+01:00,622.5917859910795,0.6225917859910796,0,METER000283,Gleschendorf,DEU,10,54.0333,10.6667
2015-01-01T00:00:00+01:00,623.6271603074579,0.6236271603074579,0,METER000284,Toronto,CAN,ON,43.6667,-79.4167
2015-01-01T00:00:00+01:00,584.38050086461,0.58438050086461,0,METER000285,Trebovice,CZE,86,49.8585,16.5025
2015-01-01T00:00:00+01:00,612.4008927562792,0.6124008927562792,0,METER000286,San Jos�,VEN,15,10.175,-67
2015-01-01T00:00:00+01:00,604.7182252614003,0.6047182252614004,0,METER000287,Aykhal,RUS,63,66,111.5
2015-01-01T00:00:00+01:00,613.4111223477535,0.6134111223477535,0,METER000288,Bourisp,FRA,B3,42.8283,0.3385
2015-01-01T00:00:00+01:00,606.0074172272767,0.6060074172272767,0,METER000289,Great Bricett,GBR,E4,52.1167,0.9833
2015-01-01T00:00:00+01:00,566.764658826075,0.566764658826075,0,METER000290,Malvern East,ZAF,6,-26.2027,28.1014
2015-01-01T00:00:00+01:00,602.2137733123968,0.6022137733123968,0,METER000291,V�rnamo,SWE,8,57.186,14.04
2015-01-01T00:00:00+01:00,598.8671346640352,0.5988671346640353,0,METER000292,Vigo,ESP,58,42.2328,-8.7226
2015-01-01T00:00:00+01:00,570.2991054626814,0.5702991054626814,0,METER000293,Sinopoli,ITA,3,38.2667,15.8833
2015-01-01T00:00:00+01:00,616.1681129834518,0.6161681129834519,0,METER000294,Huntsville,USA,TX,30.7813,-95.5953
2015-01-01T00:00:00+01:00,579.5905876484567,0.5795905876484567,0,METER000295,Burnhaupt,FRA,C1,47.7172,7.1615
2015-01-01T00:00:00+01:00,597.985023572717,0.597985023572717,0,METER000296,Miedary,POL,35,50.45,18.75
2015-01-01T00:00:00+01:00,624.1946136324356,0.6241946136324356,0,METER000297,Millery,FRA,B9,45.6317,4.7863
2015-01-01T00:00:00+01:00,601.7839999767525,0.6017839999767525,0,METER000298,Quinche,ECU,18,-0.1167,-78.3
2015-01-01T00:00:00+01:00,621.123311771972,0.621123311771972,0,METER000299,Gustavo A. Madero,MEX,9,19.4786,-99.0958
2015-01-01T00:00:00+01:00,606.6747405330885,0.6066747405330886,0,METER000300,Vilarandelo,PRT,21,41.6483,-7.3233
2015-01-01T00:00:00+01:00,577.7359606027386,0.5777359606027386,0,METER000301,T�rup,DNK,21,55.2359,10.774
2015-01-01T00:00:00+01:00,593.5797161782227,0.5935797161782227,0,METER000302,Ottawa,CAN,ON,45.4167,-75.7
2015-01-01T00:00:00+01:00,605.563896682039,0.6055638966820389,0,METER000303,Novxani,AZE,1,40.5297,49.7794
2015-01-01T00:00:00+01:00,599.8393439764668,0.5998393439764668,0,METER000304,Porto,PRT,17,41.15,-8.6167
2015-01-01T00:00:00+01:00,610.1199674053934,0.6101199674053934,0,METER000305,Honigtal,AUT,6,47.0833,15.5667
2015-01-01T00:00:00+01:00,598.7180485017985,0.5987180485017985,0,METER000306,Bang Yai,THA,38,13.805,100.4728
2015-01-01T00:00:00+01:00,615.5019941044915,0.6155019941044915,0,METER000307,Villa Luro,ARG,7,-34.6381,-58.5027
2015-01-01T00:00:00+01:00,567.049109413641,0.567049109413641,0,METER000308,Kampong Kiulap,BRN,0,4.9,114.9167
2015-01-01T00:00:00+01:00,624.3454914158959,0.6243454914158959,0,METER000309,Hughenden,GBR,B9,51.65,-0.7333
2015-01-01T00:00:00+01:00,588.4487789226176,0.5884487789226176,0,METER000310,Rzedziwciowice,POL,48,50.6833,17.65
2015-01-01T00:00:00+01:00,586.1552877230635,0.5861552877230635,0,METER000311,Fresn�-la-m�re,FRA,99,48.8934,-0.1215
2015-01-01T00:00:00+01:00,625.2379238814508,0.6252379238814508,0,METER000312,Tarcze,POL,78,52.1347,22.4146
2015-01-01T00:00:00+01:00,592.4426136765933,0.5924426136765933,0,METER000313,Alliston,CAN,ON,44.15,-79.8667
2015-01-01T00:00:00+01:00,586.7425230636524,0.5867425230636524,0,METER000314,Bucharest,ROU,10,44.4333,26.1
2015-01-01T00:00:00+01:00,616.1451870460695,0.6161451870460696,0,METER000315,Sarpsborg,NOR,13,59.2833,11.1167
2015-01-01T00:00:00+01:00,599.441354095346,0.599441354095346,0,METER000316,Tokat,TUR,60,40.3641,37.0372
2015-01-01T00:00:00+01:00,559.8297526002937,0.5598297526002937,0,METER000317,Enk�ping,SWE,21,59.6361,17.0777
2015-01-01T00:00:00+01:00,599.4963755421348,0.5994963755421349,0,METER000318,Palata Pepoli,ITA,5,44.8,11.2333
2015-01-01T00:00:00+01:00,624.4269079911081,0.6244269079911081,0,METER000319,Koluszki,POL,74,51.7667,19.8
2015-01-01T00:00:00+01:00,607.1653519913552,0.6071653519913552,0,METER000320,Graytown,USA,OH,41.5696,-83.2418
2015-01-01T00:00:00+01:00,595.6133984100803,0.5956133984100803,0,METER000321,Casais Charneco,PRT,18,39.5,-8.7333
2015-01-01T00:00:00+01:00,568.2864931085783,0.5682864931085783,0,METER000322,Dubreuilville,CAN,ON,48.3717,-84.5255
2015-01-01T00:00:00+01:00,573.1328511199241,0.5731328511199241,0,METER000323,Warsaw,POL,78,52.25,21
2015-01-01T00:00:00+01:00,583.7445395786241,0.583744539578624,0,METER000324,Bucharest,ROU,10,44.4333,26.1
2015-01-01T00:00:00+01:00,580.58290824643,0.58058290824643,0,METER000325,Guntur,IND,2,16.3,80.45
2015-01-01T00:00:00+01:00,579.8919139535749,0.5798919139535749,0,METER000326,Shepelev,RUS,10,52.5283,33.18
2015-01-01T00:00:00+01:00,601.536295425523,0.601536295425523,0,METER000327,Ever�d,SWE,27,55.5833,13.9667
2015-01-01T00:00:00+01:00,578.4035513789328,0.5784035513789327,0,METER000328,Muniz,ARG,1,-34.5468,-58.6984
2015-01-01T00:00:00+01:00,598.530037587024,0.598530037587024,0,METER000329,Hurstbourne Tarrant,GBR,F2,51.2667,-1.45
2015-01-01T00:00:00+01:00,588.4515397248721,0.5884515397248721,0,METER000330,Nienad�wka,POL,80,50.1931,22.0955
2015-01-01T00:00:00+01:00,602.3989177920375,0.6023989177920376,0,METER000331,Lake Spring,USA,MO,37.7825,-91.6788
2015-01-01T00:00:00+01:00,643.9204413814515,0.6439204413814515,0,METER000332,Saint-�tienne-de-ba�gorry,FRA,97,43.1753,-1.3467
2015-01-01T00:00:00+01:00,594.0689560050167,0.5940689560050167,0,METER000333,Saint-jacques-des-arr�ts,FRA,B9,46.2559,4.5968
2015-01-01T00:00:00+01:00,617.6857180912134,0.6176857180912134,0,METER000334,Burraneer,AUS,2,-34.0667,151.1333
2015-01-01T00:00:00+01:00,602.7883719483958,0.6027883719483959,0,METER000335,Valstrona,ITA,12,45.9058,8.3317
2015-01-01T00:00:00+01:00,590.031189438153,0.590031189438153,0,METER000336,Bahawalnagar,PAK,4,29.9987,73.2536
2015-01-01T00:00:00+01:00,639.4025237921198,0.6394025237921198,0,METER000337,Saint Francisville,USA,LA,30.7799,-91.3765
2015-01-01T00:00:00+01:00,609.303282206374,0.609303282206374,0,METER000338,Berrow,GBR,M3,51.2647,-3.0086
2015-01-01T00:00:00+01:00,592.6782856229047,0.5926782856229047,0,METER000339,Ohlman,USA,IL,39.345,-89.2187
2015-01-01T00:00:00+01:00,567.1575827043692,0.5671575827043692,0,METER000340,Sariego,ESP,34,43.4,-5.5333
2015-01-01T00:00:00+01:00,615.3357202828374,0.6153357202828375,0,METER000341,Toronto,CAN,ON,43.6667,-79.4167
2015-01-01T00:00:00+01:00,583.2752696828534,0.5832752696828534,0,METER000342,Montreal,CAN,QC,45.5,-73.5833
2015-01-01T00:00:00+01:00,629.4876347895425,0.6294876347895425,0,METER000343,N�xos,GRC,49,37.1056,25.3764
2015-01-01T00:00:00+01:00,602.0686832503277,0.6020686832503277,0,METER000344,Splawie,POL,86,51.9921,16.633
2015-01-01T00:00:00+01:00,606.0894713755681,0.6060894713755681,0,METER000345,S�o Paulo,BRA,27,-23.4733,-46.6658
2015-01-01T00:00:00+01:00,626.3987703679813,0.6263987703679813,0,METER000346,Chrzastawa,POL,58,51.404,19.0451
2015-01-01T00:00:00+01:00,604.6719501467098,0.6046719501467098,0,METER000347,Ryton,GBR,L6,52.6167,-2.35
2015-01-01T00:00:00+01:00,571.3537633035484,0.5713537633035484,0,METER000348,Wagga Wagga,AUS,2,-35.1258,147.3537
2015-01-01T00:00:00+01:00,606.4983811950439,0.6064983811950438,0,METER000349,Weglowice,POL,74,51.394,18.2148
2015-01-01T00:00:00+01:00,579.1362390011423,0.5791362390011423,0,METER000350,Montreal,CAN,QC,45.5,-73.5833
2015-01-01T00:00:00+01:00,618.5242733815609,0.6185242733815609,0,METER000351,Le�n,MEX,11,21.0214,-101.5544
2015-01-01T00:00:00+01:00,601.7314046177623,0.6017314046177623,0,METER000352,Torun,POL,78,53.0358,18.6048
2015-01-01T00:00:00+01:00,610.4246970395565,0.6104246970395565,0,METER000353,Kuskaya,TUR,28,40.7667,38.55
2015-01-01T00:00:00+01:00,596.0540093356892,0.5960540093356892,0,METER000354,Zurowice,POL,69,50.9667,16.85
2015-01-01T00:00:00+01:00,576.4410278734247,0.5764410278734247,0,METER000355,Blas,CHE,9,46.9587,9.4873
2015-01-01T00:00:00+01:00,594.5816671753752,0.5945816671753752,0,METER000356,Mergey,FRA,A4,48.385,4.0086
2015-01-01T00:00:00+01:00,600.28343361697,0.60028343361697,0,METER000357,Guangzhou,CHN,30,23.1167,113.25
2015-01-01T00:00:00+01:00,627.0629796938834,0.6270629796938835,0,METER000358,Aubord,FRA,A9,43.7583,4.3111
2015-01-01T00:00:00+01:00,594.2513807555139,0.5942513807555139,0,METER000359,Prato Allo Stelvio,ITA,17,46.6167,10.5833
2015-01-01T00:00:00+01:00,588.8428858064755,0.5888428858064755,0,METER000360,Sortland,NOR,9,68.6957,15.405
2015-01-01T00:00:00+01:00,603.8443996498185,0.6038443996498185,0,METER000361,Inkom,USA,ID,42.8256,-112.2303
2015-01-01T00:00:00+01:00,579.2935995493967,0.5792935995493967,0,METER000362,Risulahti,FIN,14,61.65,27.9833
2015-01-01T00:00:00+01:00,572.7176388004334,0.5727176388004335,0,METER000363,Espinasse,FRA,98,44.8723,2.9424
2015-01-01T00:00:00+01:00,629.3060812261512,0.6293060812261512,0,METER000364,Whittaker,USA,MI,42.1281,-83.5997
2015-01-01T00:00:00+01:00,599.9496247664889,0.5999496247664889,0,METER000365,Decin,CZE,89,50.7714,14.1982
2015-01-01T00:00:00+01:00,576.7244519650521,0.5767244519650522,0,METER000366,Letter,DEU,6,52.4,9.65
2015-01-01T00:00:00+01:00,571.0977832126692,0.5710977832126692,0,METER000367,Temploux,BEL,7,50.4833,4.75
2015-01-01T00:00:00+01:00,587.4068377792859,0.5874068377792859,0,METER000368,Needham,GBR,I9,52.3833,1.2667
2015-01-01T00:00:00+01:00,573.2946040862264,0.5732946040862265,0,METER000369,Krasnoyarsk,RUS,91,56.399,92.4783
2015-01-01T00:00:00+01:00,601.5926135494173,0.6015926135494173,0,METER000370,Kaunas,LTU,57,54.9,23.9
2015-01-01T00:00:00+01:00,582.1102537682019,0.5821102537682019,0,METER000371,G�rtel,DEU,14,52.5,11.15
2015-01-01T00:00:00+01:00,594.1248123816564,0.5941248123816564,0,METER000372,Cikot,SRB,0,43.8986,21.0928
2015-01-01T00:00:00+01:00,573.9683176251207,0.5739683176251207,0,METER000373,Prairie Village,USA,KS,39.0061,-94.6337
2015-01-01T00:00:00+01:00,618.3088986880118,0.6183088986880119,0,METER000374,Nordelta,ARG,0,-34.4143,-58.6517
2015-01-01T00:00:00+01:00,607.4408776256815,0.6074408776256816,0,METER000375,Berlin,DEU,16,52.4552,13.4287
2015-01-01T00:00:00+01:00,613.1478998482479,0.6131478998482479,0,METER000376,Ankara,TUR,68,40.0368,32.5993
2015-01-01T00:00:00+01:00,597.9750497932229,0.5979750497932229,0,METER000377,Strass,AUT,3,47.5333,16.2333
2015-01-01T00:00:00+01:00,589.9043333995482,0.5899043333995483,0,METER000378,Montreal,CAN,QC,45.5,-73.5833
2015-01-01T00:00:00+01:00,611.1010800335315,0.6111010800335315,0,METER000379,Loppem,BEL,9,51.15,3.1833
2015-01-01T00:00:00+01:00,622.398564584972,0.622398564584972,0,METER000380,Columbrianos,ESP,55,42.5732,-6.6111
2015-01-01T00:00:00+01:00,625.9863569787593,0.6259863569787594,0,METER000381,Fernando,PHL,H2,13.95,121.3833
2015-01-01T00:00:00+01:00,571.4615557994927,0.5714615557994926,0,METER000382,Norrk�ping,SWE,16,58.525,15.9667
2015-01-01T00:00:00+01:00,638.893655132387,0.638893655132387,0,METER000383,Budapest,HUN,5,47.5,19.0833
2015-01-01T00:00:00+01:00,584.5799146261239,0.5845799146261239,0,METER000384,Angie,USA,LA,30.9138,-89.8703
2015-01-01T00:00:00+01:00,566.4004561075634,0.5664004561075634,0,METER000385,Wudam,OMN,2,23.8083,57.5492
2015-01-01T00:00:00+01:00,579.7570902955122,0.5797570902955121,0,METER000386,Jad�w,POL,78,52.4667,21.6333
2015-01-01T00:00:00+01:00,622.6607431173828,0.6226607431173828,0,METER000387,Vlezenbeek,BEL,12,50.8,4.2333
2015-01-01T00:00:00+01:00,616.9309635193,0.6169309635193,0,METER000388,Pickering,CAN,ON,43.8667,-79.0333
2015-01-01T00:00:00+01:00,550.7003722458771,0.5507003722458771,0,METER000389,Sabetha,USA,KS,39.8669,-95.8359
2015-01-01T00:00:00+01:00,624.9059066760707,0.6249059066760707,0,METER000390,Bemposta,PRT,14,38.9117,-9.1303
2015-01-01T00:00:00+01:00,601.7555291081035,0.6017555291081035,0,METER000391,Tors�s,SWE,9,56.4,16
2015-01-01T00:00:00+01:00,600.0460083006718,0.6000460083006718,0,METER000392,Opatje Selo,SVN,4,45.8508,13.5836
2015-01-01T00:00:00+01:00,631.0146526401556,0.6310146526401557,0,METER000393,Vilbergen,SWE,16,58.5667,16.1833
2015-01-01T00:00:00+01:00,599.8897729916677,0.5998897729916677,0,METER000394,Acapulco,MEX,12,16.7242,-99.7047
2015-01-01T00:00:00+01:00,606.9424238145749,0.606942423814575,0,METER000395,Bonfield,CAN,ON,46.2309,-79.1469
2015-01-01T00:00:00+01:00,622.3205395824505,0.6223205395824505,0,METER000396,Chieveley,GBR,P4,51.45,-1.3167
2015-01-01T00:00:00+01:00,602.6554778636364,0.6026554778636364,0,METER000397,Bangalore,IND,19,12.9833,77.5833
2015-01-01T00:00:00+01:00,616.5431295502304,0.6165431295502305,0,METER000398,Wezel,BEL,1,51.05,4.9167
2015-01-01T00:00:00+01:00,604.3087269704586,0.6043087269704586,0,METER000399,Iznatoraf,ESP,51,38.1571,-3.0324
2015-01-01T00:00:00+01:00,607.8431882905202,0.6078431882905202,0,METER000400,Kikafela,ZAF,8,-27.4333,23.8833
2015-01-01T00:00:00+01:00,601.1032489427605,0.6011032489427605,0,METER000401,Bukit Tinggi,MYS,4,2.2448,102.3368
2015-01-01T00:00:00+01:00,611.614688774315,0.611614688774315,0,METER000402,Badplaas,ZAF,7,-25.9541,30.5627
2015-01-01T00:00:00+01:00,629.5754739356634,0.6295754739356634,0,METER000403,Nordausques,FRA,B4,50.8185,2.0811
2015-01-01T00:00:00+01:00,571.2584130374514,0.5712584130374514,0,METER000404,Cabeceiras De Basto,PRT,4,41.5143,-7.9894
2015-01-01T00:00:00+01:00,626.7826300741202,0.6267826300741203,0,METER000405,Ignatki,POL,24,52.8667,22.9167
2015-01-01T00:00:00+01:00,590.1038386940679,0.5901038386940679,0,METER000406,Sankt Peter,DEU,7,51.1333,6.8
2015-01-01T00:00:00+01:00,618.1879136199788,0.6181879136199788,0,METER000407,Surendorf,DEU,10,54.4833,10.0667
2015-01-01T00:00:00+01:00,610.907684525251,0.610907684525251,0,METER000408,Clines Corners,USA,NM,35.0095,-105.6692
2015-01-01T00:00:00+01:00,600.5465581264416,0.6005465581264416,0,METER000409,Lisbon,PRT,14,38.7167,-9.1333
2015-01-01T00:00:00+01:00,609.5234680402684,0.6095234680402685,0,METER000410,Lagoa,PRT,4,41.3885,-8.4855
2015-01-01T00:00:00+01:00,624.0248453695795,0.6240248453695795,0,METER000411,Voronezh,RUS,86,51.5247,39.1499
2015-01-01T00:00:00+01:00,567.0119011556584,0.5670119011556584,0,METER000412,Kublov,CZE,88,49.9438,13.8766
2015-01-01T00:00:00+01:00,597.824992844282,0.5978249928442819,0,METER000413,Banyuls-sur-mer,FRA,A9,42.4827,3.1284
2015-01-01T00:00:00+01:00,619.4573605373437,0.6194573605373437,0,METER000414,Vysoka Pec,CZE,89,50.5241,13.4693
